lat,lng,type,city
22.7195663,75.8837754,Mall,Indore
22.7128246,75.8753034,Restaurant,Indore
22.7195687,75.8577258,Restaurant,Indore
22.7128246,75.8753034,School,Indore
22.7195687,75.8577258,School,Indore
22.7128246,75.8753034,Mall,Indore
22.7195687,75.8577258,Mall,Indore
22.7128246,75.8753034,Hospital,Indore
22.7195687,75.8577258,Hospital,Indore
22.7128246,75.8753034,Bank,Indore
22.7195687,75.8577258,Bank,Indore
26.9124336,75.7872709,Restaurant,Jaipur
26.928435,75.792362,Restaurant,Jaipur
26.916963,75.8039716,Restaurant,Jaipur
26.9198903,75.8053771,Restaurant,Jaipur
26.927814,75.787741,Restaurant,Jaipur
26.916455,75.814336,Restaurant,Jaipur
26.8981724,75.8080887,Restaurant,Jaipur
26.9121335,75.7851706,Restaurant,Jaipur
26.9161,75.796008,Restaurant,Jaipur
26.927671,75.7859552,Restaurant,Jaipur
26.92783,75.789024,Restaurant,Jaipur
26.9196684,75.800832,Restaurant,Jaipur
26.9146246,75.7912757,Restaurant,Jaipur
26.925303,75.801168,Restaurant,Jaipur
26.9268816,75.7950023,Restaurant,Jaipur
26.9277036,75.7864208,Restaurant,Jaipur
26.9351975,75.7915031,Restaurant,Jaipur
26.928741,75.785728,Restaurant,Jaipur
26.9105676,75.7895312,Restaurant,Jaipur
26.9243316,75.8123829,Restaurant,Jaipur
26.8981053,75.8081498,Restaurant,Jaipur
26.9207086,75.8011211,Restaurant,Jaipur
26.905924,75.797004,Restaurant,Jaipur
26.921515,75.793657,Restaurant,Jaipur
26.9373376,75.7960463,Restaurant,Jaipur
26.9179131,75.8114276,Restaurant,Jaipur
26.9252909,75.7904205,Restaurant,Jaipur
26.922782,75.7984737,Restaurant,Jaipur
26.9230866,75.8023532,Restaurant,Jaipur
26.9207795,75.8037298,Restaurant,Jaipur
26.9025631,75.7936779,Restaurant,Jaipur
26.921279,75.7926825,Restaurant,Jaipur
26.9215976,75.8003802,Restaurant,Jaipur
26.919681,75.794795,Restaurant,Jaipur
26.921838,75.800487,Restaurant,Jaipur
26.923684,75.790539,Restaurant,Jaipur
26.908021,75.779925,Restaurant,Jaipur
26.9230583,75.7967378,Restaurant,Jaipur
26.919373,75.797517,Restaurant,Jaipur
26.9122285,75.7939741,Restaurant,Jaipur
26.924765,75.789311,Restaurant,Jaipur
26.928346,75.792566,Restaurant,Jaipur
26.9076422,75.7850894,Restaurant,Jaipur
26.9011031,75.7838562,Restaurant,Jaipur
26.9253331,75.801462,Restaurant,Jaipur
26.9164859,75.7918582,Restaurant,Jaipur
26.9144661,75.7925375,Restaurant,Jaipur
26.9092393,75.7914611,Restaurant,Jaipur
26.9299253,75.8079133,Restaurant,Jaipur
26.9231597,75.7921598,Restaurant,Jaipur
26.9272302,75.7892074,Restaurant,Jaipur
26.9246108,75.7969853,Restaurant,Jaipur
26.9206351,75.7979577,Restaurant,Jaipur
26.9191395,75.8051941,Restaurant,Jaipur
26.9319,75.788478,Restaurant,Jaipur
26.9252906,75.8015583,Restaurant,Jaipur
26.9167119,75.8079289,Restaurant,Jaipur
26.9258482,75.7942305,Restaurant,Jaipur
26.921273,75.787679,Restaurant,Jaipur
26.930674,75.7866,Restaurant,Jaipur
26.9124336,75.7872709,School,Jaipur
26.928435,75.792362,School,Jaipur
26.916963,75.8039716,School,Jaipur
26.9198903,75.8053771,School,Jaipur
26.927814,75.787741,School,Jaipur
26.916455,75.814336,School,Jaipur
26.8981724,75.8080887,School,Jaipur
26.9121335,75.7851706,School,Jaipur
26.9161,75.796008,School,Jaipur
26.927671,75.7859552,School,Jaipur
26.92783,75.789024,School,Jaipur
26.9196684,75.800832,School,Jaipur
26.9146246,75.7912757,School,Jaipur
26.925303,75.801168,School,Jaipur
26.9268816,75.7950023,School,Jaipur
26.9277036,75.7864208,School,Jaipur
26.9351975,75.7915031,School,Jaipur
26.928741,75.785728,School,Jaipur
26.9105676,75.7895312,School,Jaipur
26.9243316,75.8123829,School,Jaipur
26.8981053,75.8081498,School,Jaipur
26.9207086,75.8011211,School,Jaipur
26.905924,75.797004,School,Jaipur
26.921515,75.793657,School,Jaipur
26.9373376,75.7960463,School,Jaipur
26.9179131,75.8114276,School,Jaipur
26.9252909,75.7904205,School,Jaipur
26.922782,75.7984737,School,Jaipur
26.9230866,75.8023532,School,Jaipur
26.9207795,75.8037298,School,Jaipur
26.9025631,75.7936779,School,Jaipur
26.921279,75.7926825,School,Jaipur
26.9215976,75.8003802,School,Jaipur
26.919681,75.794795,School,Jaipur
26.921838,75.800487,School,Jaipur
26.923684,75.790539,School,Jaipur
26.908021,75.779925,School,Jaipur
26.9230583,75.7967378,School,Jaipur
26.919373,75.797517,School,Jaipur
26.9122285,75.7939741,School,Jaipur
26.924765,75.789311,School,Jaipur
26.928346,75.792566,School,Jaipur
26.9076422,75.7850894,School,Jaipur
26.9011031,75.7838562,School,Jaipur
26.9253331,75.801462,School,Jaipur
26.9164859,75.7918582,School,Jaipur
26.9144661,75.7925375,School,Jaipur
26.9092393,75.7914611,School,Jaipur
26.9299253,75.8079133,School,Jaipur
26.9231597,75.7921598,School,Jaipur
26.9272302,75.7892074,School,Jaipur
26.9246108,75.7969853,School,Jaipur
26.9206351,75.7979577,School,Jaipur
26.9191395,75.8051941,School,Jaipur
26.9319,75.788478,School,Jaipur
26.9252906,75.8015583,School,Jaipur
26.9167119,75.8079289,School,Jaipur
26.9258482,75.7942305,School,Jaipur
26.921273,75.787679,School,Jaipur
26.930674,75.7866,School,Jaipur
26.9124336,75.7872709,Mall,Jaipur
26.928435,75.792362,Mall,Jaipur
26.916963,75.8039716,Mall,Jaipur
26.9198903,75.8053771,Mall,Jaipur
26.927814,75.787741,Mall,Jaipur
26.916455,75.814336,Mall,Jaipur
26.8981724,75.8080887,Mall,Jaipur
26.9121335,75.7851706,Mall,Jaipur
26.9161,75.796008,Mall,Jaipur
26.927671,75.7859552,Mall,Jaipur
26.92783,75.789024,Mall,Jaipur
26.9196684,75.800832,Mall,Jaipur
26.9146246,75.7912757,Mall,Jaipur
26.925303,75.801168,Mall,Jaipur
26.9268816,75.7950023,Mall,Jaipur
26.9277036,75.7864208,Mall,Jaipur
26.9351975,75.7915031,Mall,Jaipur
26.928741,75.785728,Mall,Jaipur
26.9105676,75.7895312,Mall,Jaipur
26.9243316,75.8123829,Mall,Jaipur
26.8981053,75.8081498,Mall,Jaipur
26.9207086,75.8011211,Mall,Jaipur
26.905924,75.797004,Mall,Jaipur
26.921515,75.793657,Mall,Jaipur
26.9373376,75.7960463,Mall,Jaipur
26.9179131,75.8114276,Mall,Jaipur
26.9252909,75.7904205,Mall,Jaipur
26.922782,75.7984737,Mall,Jaipur
26.9230866,75.8023532,Mall,Jaipur
26.9207795,75.8037298,Mall,Jaipur
26.9025631,75.7936779,Mall,Jaipur
26.921279,75.7926825,Mall,Jaipur
26.9215976,75.8003802,Mall,Jaipur
26.919681,75.794795,Mall,Jaipur
26.921838,75.800487,Mall,Jaipur
26.923684,75.790539,Mall,Jaipur
26.908021,75.779925,Mall,Jaipur
26.9230583,75.7967378,Mall,Jaipur
26.919373,75.797517,Mall,Jaipur
26.9122285,75.7939741,Mall,Jaipur
26.924765,75.789311,Mall,Jaipur
26.928346,75.792566,Mall,Jaipur
26.9076422,75.7850894,Mall,Jaipur
26.9011031,75.7838562,Mall,Jaipur
26.9253331,75.801462,Mall,Jaipur
26.9164859,75.7918582,Mall,Jaipur
26.9144661,75.7925375,Mall,Jaipur
26.9092393,75.7914611,Mall,Jaipur
26.9299253,75.8079133,Mall,Jaipur
26.9231597,75.7921598,Mall,Jaipur
26.9272302,75.7892074,Mall,Jaipur
26.9246108,75.7969853,Mall,Jaipur
26.9206351,75.7979577,Mall,Jaipur
26.9191395,75.8051941,Mall,Jaipur
26.9319,75.788478,Mall,Jaipur
26.9252906,75.8015583,Mall,Jaipur
26.9167119,75.8079289,Mall,Jaipur
26.9258482,75.7942305,Mall,Jaipur
26.921273,75.787679,Mall,Jaipur
26.930674,75.7866,Mall,Jaipur
26.9124336,75.7872709,Hospital,Jaipur
26.928435,75.792362,Hospital,Jaipur
26.916963,75.8039716,Hospital,Jaipur
26.9198903,75.8053771,Hospital,Jaipur
26.927814,75.787741,Hospital,Jaipur
26.916455,75.814336,Hospital,Jaipur
26.8981724,75.8080887,Hospital,Jaipur
26.9121335,75.7851706,Hospital,Jaipur
26.9161,75.796008,Hospital,Jaipur
26.927671,75.7859552,Hospital,Jaipur
26.92783,75.789024,Hospital,Jaipur
26.9196684,75.800832,Hospital,Jaipur
26.9146246,75.7912757,Hospital,Jaipur
26.925303,75.801168,Hospital,Jaipur
26.9268816,75.7950023,Hospital,Jaipur
26.9277036,75.7864208,Hospital,Jaipur
26.9351975,75.7915031,Hospital,Jaipur
26.928741,75.785728,Hospital,Jaipur
26.9105676,75.7895312,Hospital,Jaipur
26.9243316,75.8123829,Hospital,Jaipur
26.8981053,75.8081498,Hospital,Jaipur
26.9207086,75.8011211,Hospital,Jaipur
26.905924,75.797004,Hospital,Jaipur
26.921515,75.793657,Hospital,Jaipur
26.9373376,75.7960463,Hospital,Jaipur
26.9179131,75.8114276,Hospital,Jaipur
26.9252909,75.7904205,Hospital,Jaipur
26.922782,75.7984737,Hospital,Jaipur
26.9230866,75.8023532,Hospital,Jaipur
26.9207795,75.8037298,Hospital,Jaipur
26.9025631,75.7936779,Hospital,Jaipur
26.921279,75.7926825,Hospital,Jaipur
26.9215976,75.8003802,Hospital,Jaipur
26.919681,75.794795,Hospital,Jaipur
26.921838,75.800487,Hospital,Jaipur
26.923684,75.790539,Hospital,Jaipur
26.908021,75.779925,Hospital,Jaipur
26.9230583,75.7967378,Hospital,Jaipur
26.919373,75.797517,Hospital,Jaipur
26.9122285,75.7939741,Hospital,Jaipur
26.924765,75.789311,Hospital,Jaipur
26.928346,75.792566,Hospital,Jaipur
26.9076422,75.7850894,Hospital,Jaipur
26.9011031,75.7838562,Hospital,Jaipur
26.9253331,75.801462,Hospital,Jaipur
26.9164859,75.7918582,Hospital,Jaipur
26.9144661,75.7925375,Hospital,Jaipur
26.9092393,75.7914611,Hospital,Jaipur
26.9299253,75.8079133,Hospital,Jaipur
26.9231597,75.7921598,Hospital,Jaipur
26.9272302,75.7892074,Hospital,Jaipur
26.9246108,75.7969853,Hospital,Jaipur
26.9206351,75.7979577,Hospital,Jaipur
26.9191395,75.8051941,Hospital,Jaipur
26.9319,75.788478,Hospital,Jaipur
26.9252906,75.8015583,Hospital,Jaipur
26.9167119,75.8079289,Hospital,Jaipur
26.9258482,75.7942305,Hospital,Jaipur
26.921273,75.787679,Hospital,Jaipur
26.930674,75.7866,Hospital,Jaipur
26.9124336,75.7872709,Bank,Jaipur
26.928435,75.792362,Bank,Jaipur
26.916963,75.8039716,Bank,Jaipur
26.9198903,75.8053771,Bank,Jaipur
26.927814,75.787741,Bank,Jaipur
26.916455,75.814336,Bank,Jaipur
26.8981724,75.8080887,Bank,Jaipur
26.9121335,75.7851706,Bank,Jaipur
26.9161,75.796008,Bank,Jaipur
26.927671,75.7859552,Bank,Jaipur
26.92783,75.789024,Bank,Jaipur
26.9196684,75.800832,Bank,Jaipur
26.9146246,75.7912757,Bank,Jaipur
26.925303,75.801168,Bank,Jaipur
26.9268816,75.7950023,Bank,Jaipur
26.9277036,75.7864208,Bank,Jaipur
26.9351975,75.7915031,Bank,Jaipur
26.928741,75.785728,Bank,Jaipur
26.9105676,75.7895312,Bank,Jaipur
26.9243316,75.8123829,Bank,Jaipur
26.8981053,75.8081498,Bank,Jaipur
26.9207086,75.8011211,Bank,Jaipur
26.905924,75.797004,Bank,Jaipur
26.921515,75.793657,Bank,Jaipur
26.9373376,75.7960463,Bank,Jaipur
26.9179131,75.8114276,Bank,Jaipur
26.9252909,75.7904205,Bank,Jaipur
26.922782,75.7984737,Bank,Jaipur
26.9230866,75.8023532,Bank,Jaipur
26.9207795,75.8037298,Bank,Jaipur
26.9025631,75.7936779,Bank,Jaipur
26.921279,75.7926825,Bank,Jaipur
26.9215976,75.8003802,Bank,Jaipur
26.919681,75.794795,Bank,Jaipur
26.921838,75.800487,Bank,Jaipur
26.923684,75.790539,Bank,Jaipur
26.908021,75.779925,Bank,Jaipur
26.9230583,75.7967378,Bank,Jaipur
26.919373,75.797517,Bank,Jaipur
26.9122285,75.7939741,Bank,Jaipur
26.924765,75.789311,Bank,Jaipur
26.928346,75.792566,Bank,Jaipur
26.9076422,75.7850894,Bank,Jaipur
26.9011031,75.7838562,Bank,Jaipur
26.9253331,75.801462,Bank,Jaipur
26.9164859,75.7918582,Bank,Jaipur
26.9144661,75.7925375,Bank,Jaipur
26.9092393,75.7914611,Bank,Jaipur
26.9299253,75.8079133,Bank,Jaipur
26.9231597,75.7921598,Bank,Jaipur
26.9272302,75.7892074,Bank,Jaipur
26.9246108,75.7969853,Bank,Jaipur
26.9206351,75.7979577,Bank,Jaipur
26.9191395,75.8051941,Bank,Jaipur
26.9319,75.788478,Bank,Jaipur
26.9252906,75.8015583,Bank,Jaipur
26.9167119,75.8079289,Bank,Jaipur
26.9258482,75.7942305,Bank,Jaipur
26.921273,75.787679,Bank,Jaipur
26.930674,75.7866,Bank,Jaipur
26.9299491,75.8117547,Restaurant,Jaipur
26.946635,75.788607,Restaurant,Jaipur
26.937055,75.796367,Restaurant,Jaipur
26.9299491,75.8117547,School,Jaipur
26.946635,75.788607,School,Jaipur
26.937055,75.796367,School,Jaipur
26.9299491,75.8117547,Mall,Jaipur
26.946635,75.788607,Mall,Jaipur
26.937055,75.796367,Mall,Jaipur
26.9299491,75.8117547,Hospital,Jaipur
26.946635,75.788607,Hospital,Jaipur
26.937055,75.796367,Hospital,Jaipur
26.9299491,75.8117547,Bank,Jaipur
26.946635,75.788607,Bank,Jaipur
26.937055,75.796367,Bank,Jaipur
26.9375152,75.8001218,Restaurant,Jaipur
26.9302232,75.8070648,Restaurant,Jaipur
26.9375152,75.8001218,School,Jaipur
26.9302232,75.8070648,School,Jaipur
26.9375152,75.8001218,Mall,Jaipur
26.9302232,75.8070648,Mall,Jaipur
26.9375152,75.8001218,Hospital,Jaipur
26.9302232,75.8070648,Hospital,Jaipur
26.9375152,75.8001218,Bank,Jaipur
26.9302232,75.8070648,Bank,Jaipur
26.944015,75.773773,Restaurant,Jaipur
26.9439837,75.77425,Restaurant,Jaipur
26.9481342,75.7734467,Restaurant,Jaipur
26.944015,75.773773,School,Jaipur
26.9439837,75.77425,School,Jaipur
26.9481342,75.7734467,School,Jaipur
26.944015,75.773773,Mall,Jaipur
26.9439837,75.77425,Mall,Jaipur
26.9481342,75.7734467,Mall,Jaipur
26.944015,75.773773,Hospital,Jaipur
26.9439837,75.77425,Hospital,Jaipur
26.9481342,75.7734467,Hospital,Jaipur
26.944015,75.773773,Bank,Jaipur
26.9439837,75.77425,Bank,Jaipur
26.9481342,75.7734467,Bank,Jaipur
26.9037847,75.8203093,Restaurant,Jaipur
26.9006218,75.821393,Restaurant,Jaipur
26.9037847,75.8203093,School,Jaipur
26.9006218,75.821393,School,Jaipur
26.9037847,75.8203093,Mall,Jaipur
26.9006218,75.821393,Mall,Jaipur
26.9037847,75.8203093,Hospital,Jaipur
26.9006218,75.821393,Hospital,Jaipur
26.9037847,75.8203093,Bank,Jaipur
26.9006218,75.821393,Bank,Jaipur
26.894525,75.77056,Restaurant,Jaipur
26.894525,75.77056,School,Jaipur
26.894525,75.77056,Mall,Jaipur
26.894525,75.77056,Hospital,Jaipur
26.894525,75.77056,Bank,Jaipur
26.8972551,75.8099409,Restaurant,Jaipur
26.8972551,75.8099409,School,Jaipur
26.8972551,75.8099409,Mall,Jaipur
26.8972551,75.8099409,Hospital,Jaipur
26.8972551,75.8099409,Bank,Jaipur
26.9230625,75.7966524,Hospital,Jaipur
26.9469339,75.7736639,Restaurant,Jaipur
26.9469339,75.7736639,School,Jaipur
26.9469339,75.7736639,Mall,Jaipur
26.9469339,75.7736639,Hospital,Jaipur
26.9469339,75.7736639,Bank,Jaipur
26.9316066,75.83154,Restaurant,Jaipur
26.916364,75.824235,Restaurant,Jaipur
26.9316066,75.83154,School,Jaipur
26.916364,75.824235,School,Jaipur
26.9316066,75.83154,Mall,Jaipur
26.916364,75.824235,Mall,Jaipur
26.9316066,75.83154,Hospital,Jaipur
26.916364,75.824235,Hospital,Jaipur
26.9316066,75.83154,Bank,Jaipur
26.916364,75.824235,Bank,Jaipur
26.9353229,75.8353062,Restaurant,Jaipur
26.924762,75.82456,Restaurant,Jaipur
26.9353229,75.8353062,School,Jaipur
26.924762,75.82456,School,Jaipur
26.9353229,75.8353062,Mall,Jaipur
26.924762,75.82456,Mall,Jaipur
26.9353229,75.8353062,Hospital,Jaipur
26.924762,75.82456,Hospital,Jaipur
26.9353229,75.8353062,Bank,Jaipur
26.924762,75.82456,Bank,Jaipur
26.8957763,75.8289145,Restaurant,Jaipur
26.8957763,75.8289145,School,Jaipur
26.8957763,75.8289145,Mall,Jaipur
26.8957763,75.8289145,Hospital,Jaipur
26.8957763,75.8289145,Bank,Jaipur
26.917154,75.7994651,Restaurant,Jaipur
26.917154,75.7994651,School,Jaipur
26.917154,75.7994651,Mall,Jaipur
26.917154,75.7994651,Hospital,Jaipur
26.917154,75.7994651,Bank,Jaipur
26.8884093,75.7942677,Restaurant,Jaipur
26.881931,75.7975541,Restaurant,Jaipur
26.9169416,75.7945808,Restaurant,Jaipur
26.901433,75.7847186,Restaurant,Jaipur
26.911811,75.787074,Restaurant,Jaipur
26.903583,75.780497,Restaurant,Jaipur
26.8987454,75.7850969,Restaurant,Jaipur
26.902599,75.7524281,Restaurant,Jaipur
26.9110083,75.7837848,Restaurant,Jaipur
26.924816,75.7894575,Restaurant,Jaipur
26.9115042,75.787132,Restaurant,Jaipur
26.8884093,75.7942677,School,Jaipur
26.881931,75.7975541,School,Jaipur
26.9169416,75.7945808,School,Jaipur
26.901433,75.7847186,School,Jaipur
26.911811,75.787074,School,Jaipur
26.903583,75.780497,School,Jaipur
26.8987454,75.7850969,School,Jaipur
26.902599,75.7524281,School,Jaipur
26.9110083,75.7837848,School,Jaipur
26.924816,75.7894575,School,Jaipur
26.9115042,75.787132,School,Jaipur
26.8884093,75.7942677,Mall,Jaipur
26.881931,75.7975541,Mall,Jaipur
26.9169416,75.7945808,Mall,Jaipur
26.901433,75.7847186,Mall,Jaipur
26.911811,75.787074,Mall,Jaipur
26.903583,75.780497,Mall,Jaipur
26.8987454,75.7850969,Mall,Jaipur
26.902599,75.7524281,Mall,Jaipur
26.9110083,75.7837848,Mall,Jaipur
26.924816,75.7894575,Mall,Jaipur
26.9115042,75.787132,Mall,Jaipur
26.8884093,75.7942677,Hospital,Jaipur
26.881931,75.7975541,Hospital,Jaipur
26.9169416,75.7945808,Hospital,Jaipur
26.901433,75.7847186,Hospital,Jaipur
26.911811,75.787074,Hospital,Jaipur
26.903583,75.780497,Hospital,Jaipur
26.8987454,75.7850969,Hospital,Jaipur
26.902599,75.7524281,Hospital,Jaipur
26.9110083,75.7837848,Hospital,Jaipur
26.924816,75.7894575,Hospital,Jaipur
26.9115042,75.787132,Hospital,Jaipur
26.8884093,75.7942677,Bank,Jaipur
26.881931,75.7975541,Bank,Jaipur
26.9169416,75.7945808,Bank,Jaipur
26.901433,75.7847186,Bank,Jaipur
26.911811,75.787074,Bank,Jaipur
26.903583,75.780497,Bank,Jaipur
26.8987454,75.7850969,Bank,Jaipur
26.902599,75.7524281,Bank,Jaipur
26.9110083,75.7837848,Bank,Jaipur
26.924816,75.7894575,Bank,Jaipur
26.9115042,75.787132,Bank,Jaipur
26.886172,75.829374,Restaurant,Jaipur
26.9091737,75.8151239,Restaurant,Jaipur
26.911194,75.812712,Restaurant,Jaipur
26.9162895,75.8052566,Restaurant,Jaipur
26.9176656,75.8110793,Restaurant,Jaipur
26.900819,75.8208839,Restaurant,Jaipur
26.9089903,75.8150994,Restaurant,Jaipur
26.8991105,75.8212474,Restaurant,Jaipur
26.8908986,75.7945804,Restaurant,Jaipur
26.8890875,75.8035076,Restaurant,Jaipur
26.9157582,75.7959719,Restaurant,Jaipur
26.9125697,75.7965289,Restaurant,Jaipur
26.886172,75.829374,School,Jaipur
26.9091737,75.8151239,School,Jaipur
26.911194,75.812712,School,Jaipur
26.9162895,75.8052566,School,Jaipur
26.9176656,75.8110793,School,Jaipur
26.900819,75.8208839,School,Jaipur
26.9089903,75.8150994,School,Jaipur
26.8991105,75.8212474,School,Jaipur
26.8908986,75.7945804,School,Jaipur
26.8890875,75.8035076,School,Jaipur
26.9157582,75.7959719,School,Jaipur
26.9125697,75.7965289,School,Jaipur
26.886172,75.829374,Mall,Jaipur
26.9091737,75.8151239,Mall,Jaipur
26.911194,75.812712,Mall,Jaipur
26.9162895,75.8052566,Mall,Jaipur
26.9176656,75.8110793,Mall,Jaipur
26.900819,75.8208839,Mall,Jaipur
26.9089903,75.8150994,Mall,Jaipur
26.8991105,75.8212474,Mall,Jaipur
26.8908986,75.7945804,Mall,Jaipur
26.8890875,75.8035076,Mall,Jaipur
26.9157582,75.7959719,Mall,Jaipur
26.9125697,75.7965289,Mall,Jaipur
26.886172,75.829374,Hospital,Jaipur
26.9091737,75.8151239,Hospital,Jaipur
26.911194,75.812712,Hospital,Jaipur
26.9162895,75.8052566,Hospital,Jaipur
26.9176656,75.8110793,Hospital,Jaipur
26.900819,75.8208839,Hospital,Jaipur
26.9089903,75.8150994,Hospital,Jaipur
26.8991105,75.8212474,Hospital,Jaipur
26.8908986,75.7945804,Hospital,Jaipur
26.8890875,75.8035076,Hospital,Jaipur
26.9157582,75.7959719,Hospital,Jaipur
26.9125697,75.7965289,Hospital,Jaipur
26.886172,75.829374,Bank,Jaipur
26.9091737,75.8151239,Bank,Jaipur
26.911194,75.812712,Bank,Jaipur
26.9162895,75.8052566,Bank,Jaipur
26.9176656,75.8110793,Bank,Jaipur
26.900819,75.8208839,Bank,Jaipur
26.9089903,75.8150994,Bank,Jaipur
26.8991105,75.8212474,Bank,Jaipur
26.8908986,75.7945804,Bank,Jaipur
26.8890875,75.8035076,Bank,Jaipur
26.9157582,75.7959719,Bank,Jaipur
26.9125697,75.7965289,Bank,Jaipur
26.9573046,75.8428451,Restaurant,Jaipur
26.925394,75.745048,Restaurant,Jaipur
26.86506,75.79535,Restaurant,Jaipur
26.9664194,75.8485574,Restaurant,Jaipur
26.9573046,75.8428451,School,Jaipur
26.925394,75.745048,School,Jaipur
26.86506,75.79535,School,Jaipur
26.9664194,75.8485574,School,Jaipur
26.9573046,75.8428451,Mall,Jaipur
26.925394,75.745048,Mall,Jaipur
26.86506,75.79535,Mall,Jaipur
26.9664194,75.8485574,Mall,Jaipur
26.9573046,75.8428451,Hospital,Jaipur
26.925394,75.745048,Hospital,Jaipur
26.86506,75.79535,Hospital,Jaipur
26.9664194,75.8485574,Hospital,Jaipur
26.9573046,75.8428451,Bank,Jaipur
26.925394,75.745048,Bank,Jaipur
26.86506,75.79535,Bank,Jaipur
26.9664194,75.8485574,Bank,Jaipur
26.9337035,75.8369809,Restaurant,Jaipur
26.9337035,75.8369809,School,Jaipur
26.9337035,75.8369809,Mall,Jaipur
26.9337035,75.8369809,Hospital,Jaipur
26.9337035,75.8369809,Bank,Jaipur
26.449923,80.3318736,Restaurant,Kanpur
26.4499181,80.29749,Restaurant,Kanpur
26.4783224,80.3502532,Restaurant,Kanpur
26.472753,80.323082,Restaurant,Kanpur
26.474853,80.3452022,Restaurant,Kanpur
26.4820493,80.3477544,Restaurant,Kanpur
26.482509,80.316667,Restaurant,Kanpur
26.4690252,80.3165523,Restaurant,Kanpur
26.4742548,80.3479574,Restaurant,Kanpur
26.4779103,80.3470922,Restaurant,Kanpur
26.4743736,80.3561852,Restaurant,Kanpur
26.470057,80.349445,Restaurant,Kanpur
26.4741958,80.2782933,Restaurant,Kanpur
26.4629183,80.3600067,Restaurant,Kanpur
26.4620605,80.3598155,Restaurant,Kanpur
26.4631185,80.3586898,Restaurant,Kanpur
26.4618003,80.3588839,Restaurant,Kanpur
26.4668441,80.3698811,Restaurant,Kanpur
26.4720895,80.3185501,Restaurant,Kanpur
26.4279706,80.2962385,Restaurant,Kanpur
26.4710642,80.3178288,Restaurant,Kanpur
26.4587618,80.360054,Restaurant,Kanpur
26.4660365,80.3530956,Restaurant,Kanpur
26.4626925,80.3543223,Restaurant,Kanpur
26.3957231,80.3317836,Restaurant,Kanpur
26.4534814,80.2955419,Restaurant,Kanpur
26.4797541,80.3033778,Restaurant,Kanpur
26.4743961,80.3561207,Restaurant,Kanpur
26.4677797,80.3595732,Restaurant,Kanpur
26.4658486,80.359436,Restaurant,Kanpur
26.4321055,80.308362,Restaurant,Kanpur
26.416402,80.327761,Restaurant,Kanpur
26.4344731,80.3054626,Restaurant,Kanpur
26.4609397,80.304898,Restaurant,Kanpur
26.466095,80.359303,Restaurant,Kanpur
26.449923,80.3318736,Restaurant,Kanpur
26.4497006,80.2979501,Restaurant,Kanpur
26.4656859,80.3584161,Restaurant,Kanpur
26.47503,80.353267,Restaurant,Kanpur
26.4791863,80.3148762,Restaurant,Kanpur
26.449499,80.301903,Restaurant,Kanpur
26.46318,80.345142,Restaurant,Kanpur
26.4597776,80.3479099,Restaurant,Kanpur
26.449923,80.3318736,Restaurant,Kanpur
26.4636888,80.2842601,Restaurant,Kanpur
26.482244,80.3172898,Restaurant,Kanpur
26.449923,80.3318736,Restaurant,Kanpur
26.463343,80.3587732,Restaurant,Kanpur
26.4770771,80.2944742,Restaurant,Kanpur
26.4839237,80.324727,Restaurant,Kanpur
26.463621,80.347851,Restaurant,Kanpur
26.443847,80.344461,Restaurant,Kanpur
26.4676965,80.3149462,Restaurant,Kanpur
26.4918876,80.3183729,Restaurant,Kanpur
26.465903,80.35981,Restaurant,Kanpur
26.46603,80.347437,Restaurant,Kanpur
26.4722729,80.3544009,Restaurant,Kanpur
26.4743961,80.3561207,Restaurant,Kanpur
26.472178,80.314604,Restaurant,Kanpur
26.463318,80.371953,Restaurant,Kanpur
26.449923,80.3318736,School,Kanpur
26.4499181,80.29749,School,Kanpur
26.4783224,80.3502532,School,Kanpur
26.472753,80.323082,School,Kanpur
26.474853,80.3452022,School,Kanpur
26.4820493,80.3477544,School,Kanpur
26.482509,80.316667,School,Kanpur
26.4690252,80.3165523,School,Kanpur
26.4742548,80.3479574,School,Kanpur
26.4779103,80.3470922,School,Kanpur
26.4743736,80.3561852,School,Kanpur
26.470057,80.349445,School,Kanpur
26.4741958,80.2782933,School,Kanpur
26.4629183,80.3600067,School,Kanpur
26.4620605,80.3598155,School,Kanpur
26.4631185,80.3586898,School,Kanpur
26.4618003,80.3588839,School,Kanpur
26.4668441,80.3698811,School,Kanpur
26.4720895,80.3185501,School,Kanpur
26.4279706,80.2962385,School,Kanpur
26.4710642,80.3178288,School,Kanpur
26.4587618,80.360054,School,Kanpur
26.4660365,80.3530956,School,Kanpur
26.4626925,80.3543223,School,Kanpur
26.3957231,80.3317836,School,Kanpur
26.4534814,80.2955419,School,Kanpur
26.4797541,80.3033778,School,Kanpur
26.4743961,80.3561207,School,Kanpur
26.4677797,80.3595732,School,Kanpur
26.4658486,80.359436,School,Kanpur
26.4321055,80.308362,School,Kanpur
26.416402,80.327761,School,Kanpur
26.4344731,80.3054626,School,Kanpur
26.4609397,80.304898,School,Kanpur
26.466095,80.359303,School,Kanpur
26.449923,80.3318736,School,Kanpur
26.4497006,80.2979501,School,Kanpur
26.4656859,80.3584161,School,Kanpur
26.47503,80.353267,School,Kanpur
26.4791863,80.3148762,School,Kanpur
26.449499,80.301903,School,Kanpur
26.46318,80.345142,School,Kanpur
26.4597776,80.3479099,School,Kanpur
26.449923,80.3318736,School,Kanpur
